SMILES,PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_CID_ASSOCIATIONS,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
CCc1ccc(NC(=O)C(Cc2ccccc2)NC(=O)C2CCN(C(=O)C([NH3+])CC(C)C)CC2)cc1,0,0,160652236,1,MLSMR,MLS003901513,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-49642
CLASS: NP","MLS003901513
SMR000647920",MLS003901513,http://mlsmr.evotec.com/MLSMR_HomePage/,16401049  1,0.4827586206896552,493.6720000000002,3,18,0,18,18,0.0,1.0,1.0,0.5,3,2
O=C(COc1ccc2c(c1)oc(=O)c1ccccc12)NC(Cc1c[nH]c2ccccc12)C(=O)[O-],0,0,160652235,1,MLSMR,MLS003901512,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-49565
CLASS: NP","MLS003901512
SMR000650613",MLS003901512,http://mlsmr.evotec.com/MLSMR_HomePage/,1767552  1,0.11538461538461539,455.44600000000025,5,29,3,26,23,0.2608695652173913,2.5,1.2608695652173914,0.6764705882352942,2,1
CCCCCC(NC(=O)C1CCN(C(=O)C(NS(=O)(=O)c2ccc(C)cc2)C(C)C)CC1)C(=O)[O-],0,0,160652232,1,MLSMR,MLS003901509,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-49148
CLASS: NP","MLS003901509
SMR000647748",MLS003901509,http://mlsmr.evotec.com/MLSMR_HomePage/,16400863  1,0.64,508.66100000000057,2,12,0,12,12,0.0,1.0,1.0,0.34285714285714286,2,2
CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCC(C(=O)NC(C(=O)[O-])c2ccccc2)CC1,0,0,160652227,1,MLSMR,MLS003901504,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-48445
CLASS: NP","MLS003901504
SMR000647497",MLS003901504,http://mlsmr.evotec.com/MLSMR_HomePage/,16400532  1,0.4444444444444444,528.6510000000004,3,18,0,18,18,0.0,1.0,1.0,0.4864864864864865,3,3
CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCC(C(=O)N2CCC(C(=O)OC)CC2)CC1,0,0,160652193,1,MLSMR,MLS003901501,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-47948
CLASS: NP","MLS003901501
SMR000647752",MLS003901501,http://mlsmr.evotec.com/MLSMR_HomePage/,16400296  1,0.6538461538461539,521.6800000000005,3,18,0,18,18,0.0,1.0,1.0,0.5,3,2
COc1ccc(CCNC(=O)C(C)N2C(=O)N3CCc4c([nH]c5ccccc45)C3(C)C2=O)cc1OC,0,0,160652191,1,MLSMR,MLS003901499,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-47625
CLASS: NP","MLS003901499
SMR000647715",MLS003901499,http://mlsmr.evotec.com/MLSMR_HomePage/,16400149  1,0.37037037037037035,490.5600000000003,5,28,3,25,22,0.2727272727272727,2.5,1.2727272727272727,0.6111111111111112,2,2
CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCC(C(=O)N2CCC(C(N)=O)CC2)CC1,0,0,160652189,1,MLSMR,MLS003901496,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-47414
CLASS: NP","MLS003901496
SMR000647753",MLS003901496,http://mlsmr.evotec.com/MLSMR_HomePage/,16400039  1,0.64,506.6690000000005,3,18,0,18,18,0.0,1.0,1.0,0.5142857142857142,3,2
COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3[n+](CC3CCCO3)c2N)cc1,0,0,160652188,1,MLSMR,MLS003901495,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-46978
CLASS: NP","MLS003901495
SMR000647195",MLS003901495,http://mlsmr.evotec.com/MLSMR_HomePage/,3749349  1,0.3076923076923077,474.54100000000034,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.7142857142857143,3,1
COc1ccc(CNC(=O)C(NC(=O)C2CCN(C(=O)C3CCCN3C(=O)OC(C)(C)C)CC2)C(C)C)cc1,0,0,160652186,1,MLSMR,MLS003901493,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-46308
CLASS: NP","MLS003901493
SMR000650134",MLS003901493,http://mlsmr.evotec.com/MLSMR_HomePage/,16399869  1,0.6551724137931034,544.6930000000004,3,17,0,17,17,0.0,1.0,1.0,0.4358974358974359,3,2
Cc1c(CCC(=O)N2CCC(C(=O)[O-])(c3ccccc3)CC2)c(=O)oc2cc3oc4c(c3cc12)CCCC4,0,0,160652185,1,MLSMR,MLS003901491,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-46014
CLASS: NP","MLS003901491
SMR000650163",MLS003901491,http://mlsmr.evotec.com/MLSMR_HomePage/,1759638  1,0.3870967741935484,512.5820000000006,6,35,3,32,29,0.20689655172413793,2.0,1.206896551724138,0.7631578947368421,3,0
Cc1c(C)c2ccc(OC(C)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)[O-])c(C)c2oc1=O,0,0,160652183,1,MLSMR,MLS003901489,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-45467
CLASS: NP","MLS003901489
SMR000650056",MLS003901489,http://mlsmr.evotec.com/MLSMR_HomePage/,16399758  1,0.2692307692307692,461.49400000000026,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.5588235294117647,2,2
Cc1coc2cc3oc(=O)c(CCC(=O)N4CCC(C(=O)[O-])(c5ccccc5)CC4)c(C)c3cc12,0,0,160652182,1,MLSMR,MLS003901488,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-44990
CLASS: NP","MLS003901488
SMR000650109",MLS003901488,http://mlsmr.evotec.com/MLSMR_HomePage/,1758602  1,0.32142857142857145,472.5170000000004,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.7142857142857143,3,0
COc1ccccc1CNC(=O)C(NC(=O)C1CCN(C(=O)C2CCCN2C(=O)OC(C)(C)C)CC1)C(C)C,0,0,160652178,1,MLSMR,MLS003901481,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-42403
CLASS: NP","MLS003901481
SMR000651225",MLS003901481,http://mlsmr.evotec.com/MLSMR_HomePage/,16399321  1,0.6551724137931034,544.6930000000004,3,17,0,17,17,0.0,1.0,1.0,0.4358974358974359,3,2
COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3[n+](CC3CCCO3)c2N)cc1OC,0,0,160652177,1,MLSMR,MLS003901480,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-42268
CLASS: NP","MLS003901480
SMR000647196",MLS003901480,http://mlsmr.evotec.com/MLSMR_HomePage/,3559378  1,0.3333333333333333,504.5670000000004,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.6756756756756757,3,1
Cc1c(Cc2ccccc2)c(=O)oc2c(C)c(OCC(=O)NC(Cc3ccccc3)C(=O)[O-])ccc12,0,0,160652176,1,MLSMR,MLS003901479,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-41834
CLASS: NP","MLS003901479
SMR000651002",MLS003901479,http://mlsmr.evotec.com/MLSMR_HomePage/,1753226  1,0.20689655172413793,484.52800000000025,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6111111111111112,3,1
COc1ccc(C[n+]2c(N)c(C(=O)NCC3CCCO3)cc3c(=O)n4ccccc4nc32)cc1,0,0,160652175,1,MLSMR,MLS003901478,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-40384
CLASS: NP","MLS003901478
SMR000646911",MLS003901478,http://mlsmr.evotec.com/MLSMR_HomePage/,3776489  1,0.28,460.5140000000003,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.7352941176470589,3,1
CCCCCCc1c(C)c2ccc(OCC(=O)NC(Cc3ccccc3)C(=O)[O-])cc2oc1=O,0,0,160652173,1,MLSMR,MLS003901474,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-32897
CLASS: NP","MLS003901474
SMR000646600",MLS003901474,http://mlsmr.evotec.com/MLSMR_HomePage/,16397976  1,0.37037037037037035,464.53800000000035,3,18,1,17,16,0.125,1.5,1.125,0.47058823529411764,2,1
C=CCN1C(=O)[N-]C(=O)/C(=C/c2c(CCN(C)C(=O)c3ccccc3)cc3c(c2OC)OCO3)C1=O,0,0,160652172,1,MLSMR,MLS003901473,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-27664
CLASS: NP","MLS003901473
SMR000646060",MLS003901473,http://mlsmr.evotec.com/MLSMR_HomePage/,16397437  1,0.23076923076923078,490.4920000000004,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5833333333333334,3,0
CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)[O-])c(CCCCC)c1O2,0,0,160652170,1,MLSMR,MLS003901469,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-25315
CLASS: NP","MLS003901469
SMR000386934",MLS003901469,http://mlsmr.evotec.com/MLSMR_HomePage/,65751  1,0.4230769230769231,469.51000000000045,3,19,2,17,15,0.26666666666666666,3.0,1.2666666666666666,0.4411764705882353,1,0
COc1cc(/C=C(\NC(=O)c2ccccc2)C(=O)NC(C(=O)[O-])c2ccccc2)cc(OC)c1OC,0,0,160652168,1,MLSMR,MLS003901466,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-20244
CLASS: NP","MLS003901466
SMR000646055",MLS003901466,http://mlsmr.evotec.com/MLSMR_HomePage/,5859583  1,0.14814814814814814,489.5040000000002,3,18,0,18,18,0.0,1.0,1.0,0.5,3,1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(N)=O)CC2)cc1,0,0,160652167,1,MLSMR,MLS003901465,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-19161
CLASS: NP","MLS003901465
SMR000646284",MLS003901465,http://mlsmr.evotec.com/MLSMR_HomePage/,16396689  1,0.6153846153846154,549.6940000000004,3,17,0,17,17,0.0,1.0,1.0,0.4473684210526316,3,2
COc1cc(CNC(=O)CCC(=O)N2CC3CC(C2)c2cccc(=O)n2C3)cc(OC)c1OC,0,0,160652166,1,MLSMR,MLS003901463,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-08126
CLASS: NP","MLS003901463
SMR000646324",MLS003901463,http://mlsmr.evotec.com/MLSMR_HomePage/,1778717  1,0.48,469.53800000000035,4,24,3,21,19,0.3157894736842105,2.0,1.263157894736842,0.5588235294117647,2,2
O=C(OCC1OC(n2ncc(=O)[n-]c2=O)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1)c1ccccc1,0,0,160652165,1,MLSMR,MLS003901460,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-01774
CLASS: NP","MLS003901460
SMR000646360",MLS003901460,http://mlsmr.evotec.com/MLSMR_HomePage/,4310690  1,0.1724137931034483,556.5070000000003,5,29,0,29,29,0.0,1.0,1.0,0.7073170731707317,5,4
CC(=O)Oc1cc(O)c2c(=O)c(OC(C)=O)c(-c3ccc(OC(C)=O)c(OC(C)=O)c3)oc2c1,0,0,160652163,1,MLSMR,MLS003901458,"SAMPLE_SUPPLIER: InterBioScreen
SUPPLIER_STRUCTURE_ID: STOCK1N-00292
CLASS: NP","MLS003901458
SMR000387027",MLS003901458,http://mlsmr.evotec.com/MLSMR_HomePage/,5356590  1,0.17391304347826086,470.38600000000025,3,18,1,17,16,0.125,1.5,1.125,0.47058823529411764,2,0
COc1ccc(-c2c3nc(N)n(C)c3cc3cc(OC)c(OC)c(OC)c23)cc1,0,0,144098821,1,MLSMR,MLS003874755,"SAMPLE_SUPPLIER: Matt Sigman - Univ. of Utah - MLI PSL
SUPPLIER_STRUCTURE_ID: RAN-03-164
CLASS: NP","MLS003874755
SMR002531510",MLS003874755,http://mlsmr.glpg.com/MLSMR_HomePage/,23248791  1,0.22727272727272727,393.44300000000015,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.6551724137931034,2,0
Nc1[nH]c2ncc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)nc2c(=O)[nH+]1,0,0,144098411,1,MLSMR,MLS002548873,"SAMPLE_SUPPLIER: LightBiologicals
SUPPLIER_STRUCTURE_ID:
CLASS: NP
FDA_Orange_Book
FDA_Orange_Book_Extended
ClinicalTrials_gov
ClinicalTrials_gov_extended","Folic acid
MLS002548873
SMR000471860",MLS002548873,http://mlsmr.glpg.com/MLSMR_HomePage/,6037  1,0.21052631578947367,440.3960000000003,3,18,1,17,16,0.125,1.5,1.125,0.5,2,1
CC(=O)OCC[N+](C)(C)C,0,0,144098407,1,MLSMR,MLS002548851,"SAMPLE_SUPPLIER: LightBiologicals
SUPPLIER_STRUCTURE_ID:
CLASS: NP SS
SALT: 1 perchlorate","Acetylcholine perchlorate
MLS002548851
SMR000875271",MLS002548851,http://mlsmr.glpg.com/MLSMR_HomePage/,"93565  1
187  2
24247  2",0.8571428571428571,146.21,0,,,,,,,,,,0
Cc1c(O)c(=O)ccn1C,0,0,144097800,1,MLSMR,MLS001424029,"SAMPLE_SUPPLIER: Tocris Bioscience
SUPPLIER_STRUCTURE_ID:
CLASS: NP SS
ClinicalTrials_gov
ClinicalTrials_gov_extended","3-HYDROXY-1,2-DIMETHYL-4(1H)-PYRIDONE
Deferiprone (INN)
MLS001424029
SMR000059136
deferiprone",MLS001424029,http://mlsmr.glpg.com/MLSMR_HomePage/,2972  1,0.2857142857142857,139.15399999999997,1,6,0,6,6,0.0,1.0,1.0,0.6,1,0
COc1ccc2[nH]cc(CC[NH3+])c2c1,0,0,144097794,1,MLSMR,MLS001424170,"SAMPLE_SUPPLIER: Sigma Chemical Company
SUPPLIER_STRUCTURE_ID:
CLASS: NP","5-METHOXYTRYPTAMINE
MLS001424170
SMR000112269",MLS001424170,http://mlsmr.glpg.com/MLSMR_HomePage/,1833  1,0.2727272727272727,191.25399999999996,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6428571428571429,1,0
O=C1CC(O)C(O)c2c(O)cccc21,0,0,144096905,1,MLSMR,MLS004257394,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: ZC-168-53-2
CLASS: NP","(3R,4R)-3,4,5-trihydroxy-3,4-dihydronaphthalen-1(2H)-one
MLS004257394
SMR003082524",MLS004257394,http://mlsmr.glpg.com/MLSMR_HomePage/,21637658  1,0.3,194.18599999999998,2,12,1,11,10,0.2,2.0,1.2,0.7142857142857143,1,2
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0,0,144096904,1,MLSMR,MLS004257392,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: JK-34-25-28
CLASS: NP SS","Emodin
MLS004257392
SMR000326798",MLS004257392,http://mlsmr.glpg.com/MLSMR_HomePage/,3220  1,0.06666666666666667,270.24,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7,1,0
COc1cc2oc(C)cc(=O)c2c(O)c1CO,0,0,144096900,1,MLSMR,MLS004257386,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KB-172-41-02
CLASS: NP","6-Hydroxymethyleugenetin
MLS004257386
SMR003082517",MLS004257386,http://mlsmr.glpg.com/MLSMR_HomePage/,12084957  1,0.25,236.22299999999996,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,0
COc1cc2oc(C)cc(=O)c2c(O)c1C,0,0,144096899,1,MLSMR,MLS004257385,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KB-172-41-01
CLASS: NP","Eugenetin
MLS004257385
SMR003082516",MLS004257385,http://mlsmr.glpg.com/MLSMR_HomePage/,3083581  1,0.25,220.224,2,12,1,11,10,0.2,2.0,1.2,0.625,1,0
CC(C)=CCc1ccc2c(c1O)C(=O)c1c(O)cc(C)c3c1C(O2)C(C(C)(C)O)CO3,0,0,144096894,1,MLSMR,MLS004257379,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: YX-160-39-1
CLASS: NP","Arugosin C
MLS004257379
SMR003082511",MLS004257379,http://mlsmr.glpg.com/MLSMR_HomePage/,191158  1,0.4,424.4930000000002,4,25,4,21,18,0.4444444444444444,4.0,1.3888888888888888,0.5806451612903226,1,2
COc1cc(O)c(C(=O)[O-])c(-c2cc(O)c(O)cc2C)c1,0,0,144096887,1,MLSMR,MLS004257367,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: BB-150-92
CLASS: NP","MLS004257367
SMR000440664",MLS004257367,http://mlsmr.glpg.com/MLSMR_HomePage/,6918469  1,0.13333333333333333,289.26300000000003,2,12,0,12,12,0.0,1.0,1.0,0.5714285714285714,2,0
COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1OC,0,0,144096775,1,MLSMR,MLS004256137,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KB-172-68-1
CLASS: NP","MLS004256137
Monomethylsulochrin
SMR003081022",MLS004256137,http://mlsmr.glpg.com/MLSMR_HomePage/,23872041  1,0.2222222222222222,346.3350000000001,2,12,0,12,12,0.0,1.0,1.0,0.48,2,0
COc1ccc2oc3cccc(O)c3c(=O)c2c1O,0,0,144096769,1,MLSMR,MLS004256131,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KW-13-127-9
CLASS: NP","Globosuxanthone C
MLS004256131
SMR003081016",MLS004256131,http://mlsmr.glpg.com/MLSMR_HomePage/,60158906  1,0.07142857142857142,258.229,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7368421052631579,1,0
O=C1c2cc(O)cc(O)c2C(=O)c2c(O)cc(O)cc21,0,0,144096768,1,MLSMR,MLS004256130,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: KW-13-51-24
CLASS: NP","1,3,6,8-tetrahydroxyanthraquinone
MLS004256130
SMR003081015",MLS004256130,http://mlsmr.glpg.com/MLSMR_HomePage/,3016789  1,0.0,272.21199999999993,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7,1,0
COc1cc(OC)c2c(O)c3c(c(-c4c(OC)cc5cc6c(c(O)c5c4OC)C(=O)CC(C)(O)O6)c2c1)OC(C)(O)CC3=O,0,0,144096767,1,MLSMR,MLS004256129,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: YX-160-97-3
CLASS: NP","Aurosperone B
MLS004256129
SMR003081014",MLS004256129,http://mlsmr.glpg.com/MLSMR_HomePage/,179522  1,0.3125,606.5800000000002,6,36,4,32,28,0.2857142857142857,3.0,1.2857142857142858,0.6363636363636364,2,2
COc1cc(OC)c2c(O)c3c(=O)cc(C)oc3c(-c3c(O)cc4cc5c(c(O)c4c3OC)C(=O)CC(C)(O)O5)c2c1,0,0,144096766,1,MLSMR,MLS004256128,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: YX-160-101-2
CLASS: NP","Aurasperone F
MLS004256128
SMR003081013",MLS004256128,http://mlsmr.glpg.com/MLSMR_HomePage/,60158905  1,0.22580645161290322,574.5380000000002,6,36,4,32,28,0.2857142857142857,3.0,1.2857142857142858,0.6666666666666666,2,1
COc1cc(OC)c2c(O)c3c(c(-c4c(O)cc5cc6oc(C)cc(=O)c6c(O)c5c4OC)c2c1)OC(C)(O)CC3=O,0,0,144096764,1,MLSMR,MLS004256126,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: YX-160-96-2
CLASS: NP","2',5,5',8-tetrahydroxy-6,6',8'-trimethoxy-2,2'-dimethyl-2'H,4H-[7,10'-bibenzo[g]chromene]-4,4'(3'H)-dione
MLS004256126
SMR003081011",MLS004256126,http://mlsmr.glpg.com/MLSMR_HomePage/,16127424  1,0.22580645161290322,574.5380000000002,6,36,4,32,28,0.2857142857142857,3.0,1.2857142857142858,0.6666666666666666,2,1
COc1cc(OC)c2c(O)c3c(cc2c1)OC(C)(O)CC3=O,0,0,144096763,1,MLSMR,MLS004256125,"SAMPLE_SUPPLIER: Leslie Gunatilaka - Univ. of Arizona - MLI PSL
SUPPLIER_STRUCTURE_ID: YX-160-96-1
CLASS: NP","Fonsecin B
MLS004256125
SMR003081010",MLS004256125,http://mlsmr.glpg.com/MLSMR_HomePage/,160596  1,0.3125,304.298,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.6363636363636364,1,1
Cn1cc(Cc2ccc(O)cc2)[nH+]c1N,0,0,144091357,1,MLSMR,MLS003874753,"SAMPLE_SUPPLIER: Matt Sigman - Univ. of Utah - MLI PSL
SUPPLIER_STRUCTURE_ID: RAN-03-061
CLASS: NP","MLS003874753
SMR002531508",MLS003874753,http://mlsmr.glpg.com/MLSMR_HomePage/,10352841  1,0.18181818181818182,204.25300000000001,2,11,0,11,11,0.0,1.0,1.0,0.7333333333333333,2,0
COc1ccc(Cc2cn(Cc3ccc(OC)cc3)/c(=N/C3=NC(=O)N(C)C3=O)[nH]2)cc1,0,0,144091356,1,MLSMR,MLS003874750,"SAMPLE_SUPPLIER: Matt Sigman - Univ. of Utah - MLI PSL
SUPPLIER_STRUCTURE_ID: RAN-AA-002
CLASS: NP","MLS003874750
SMR002531505",MLS003874750,http://mlsmr.glpg.com/MLSMR_HomePage/,638696  1,0.21739130434782608,433.46800000000013,4,22,0,22,22,0.0,1.0,1.0,0.6875,4,0
CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,0,0,144091350,1,MLSMR,MLS003874744,"SAMPLE_SUPPLIER: Matt Sigman - Univ. of Utah - MLI PSL
SUPPLIER_STRUCTURE_ID: TPP-B8P148
CLASS: NP","MLS003874744
SMR002531499",MLS003874744,http://mlsmr.glpg.com/MLSMR_HomePage/,6452189  1,0.1111111111111111,260.34,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.9,2,0
NC1CONC1=O,0,0,144089177,1,MLSMR,MLS002548887,"SAMPLE_SUPPLIER: LightBiologicals
SUPPLIER_STRUCTURE_ID:
CLASS: NP SS
FDA_Orange_Book
FDA_Orange_Book_Extended
ClinicalTrials_gov
ClinicalTrials_gov_extended","Cycloserine
D-CYCLOSERINE
MLS002548887
SMR000058313",MLS002548887,http://mlsmr.glpg.com/MLSMR_HomePage/,6234  1,0.6666666666666666,102.09299999999999,1,5,0,5,5,0.0,1.0,1.0,0.7142857142857143,1,1
c1ccc2c3c([nH]c2c1)C[NH2+]CC3,0,0,144089138,1,MLSMR,MLS001424178,"SAMPLE_SUPPLIER: Sigma Chemical Company
SUPPLIER_STRUCTURE_ID:
CLASS: NP SS","1,2,3,4-Tetrahydro-beta-carboline
MLS001424178
SMR000059115
Tryptoline",MLS001424178,http://mlsmr.glpg.com/MLSMR_HomePage/,107838  1,0.2727272727272727,173.23899999999998,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,1.0,1,0
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,0,0,144089127,1,MLSMR,MLS001424135,"SAMPLE_SUPPLIER: Sequoia Research Products Ltd.
SUPPLIER_STRUCTURE_ID:
CLASS: NP","MLS001424135
Pterostilbene
SMR000440694",MLS001424135,http://mlsmr.glpg.com/MLSMR_HomePage/,5281727  1,0.125,256.301,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
COc1ccc(CC[NH3+])cc1OC,0,0,144089117,1,MLSMR,MLS001424180,"SAMPLE_SUPPLIER: Sigma Chemical Company
SUPPLIER_STRUCTURE_ID:
CLASS: NP","Dimethoxyphenylethylamine
Homoveratrylamine
MLS001424180
SMR000112358",MLS001424180,http://mlsmr.glpg.com/MLSMR_HomePage/,8421  1,0.4,182.24299999999994,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,0
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0,0,144089109,1,MLSMR,MLS001424060,"SAMPLE_SUPPLIER: Sequoia Research Products Ltd.
SUPPLIER_STRUCTURE_ID:
CLASS: NP SS","MLS001424060
SMR000059060
ipriflavone",MLS001424060,http://mlsmr.glpg.com/MLSMR_HomePage/,3747  1,0.16666666666666666,280.32300000000004,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,0
Cc1occc(=O)c1O,0,0,144089103,1,MLSMR,MLS001424145,"SAMPLE_SUPPLIER: Sigma Chemical Company
SUPPLIER_STRUCTURE_ID:
CLASS: NP SS","3-Hydroxy-2-methyl-4-pyrone
MLS001424145
Maltol
SMR000059093",MLS001424145,http://mlsmr.glpg.com/MLSMR_HomePage/,8369  1,0.16666666666666666,126.11099999999998,1,6,0,6,6,0.0,1.0,1.0,0.6666666666666666,1,0
NC(=O)c1cccnc1,0,0,144089101,1,MLSMR,MLS001424246,"SAMPLE_SUPPLIER: Sigma Chemical Company
SUPPLIER_STRUCTURE_ID:
CLASS: NP SS
FDA_Orange_Book
FDA_Orange_Book_Extended
ClinicalTrials_gov
ClinicalTrials_gov_extended","MLS001424246
SMR000058212
nicotinamide",MLS001424246,http://mlsmr.glpg.com/MLSMR_HomePage/,936  1,0.0,122.12699999999995,1,6,0,6,6,0.0,1.0,1.0,0.6666666666666666,1,0
